reviewId,User Name,Rating,Date,Review Text,Bank/App Name,Source,Sentiment,Sentiment_Score,Processed_Reviews_Tokens,Extracted_Keywords,Identified_Theme
e583247b-27d0-4bf8-9344-8b706a735948,A Google user,4,2025-02-24,"Great UX, simple to use yet has all necessary features.",CBE,Google Play,Positive,0.9980582594871521,"['great', 'ux', 'simple', 'use', 'yet', 'necessary', 'feature']","['necessary', 'yet', 'simple use', 'feature', 'simple']",Feature Requests
008f6b94-6716-4523-bc47-4c84f1630397,A Google user,5,2025-02-23,Wow,CBE,Google Play,Positive,0.999592125415802,['wow'],"['wow', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
cf0d5638-e97b-41c0-94e4-fc8df1716ec4,A Google user,5,2025-02-23,Nice 👍 this is app,CBE,Google Play,Positive,0.9995307922363281,"['nice', 'app']","['nice app', 'nice', 'app', 'account', 'accessible']",Other/General Feedback
af7af830-29cf-430c-8653-59c26a7e2860,A Google user,1,2025-02-22,"Why can't we use this app with Developer Mode turned on, when other big international banks apps allow it?",CBE,Google Play,Negative,0.9983769655227661,"['can', 'not', 'use', 'app', 'developer', 'mode', 'turn', 'big', 'international', 'bank', 'app', 'allow']","['mode turn', 'app allow', 'international', 'app developer', 'developer mode']",Other/General Feedback
f0bc4e18-661e-4be4-8000-1eabedee9992,A Google user,4,2025-02-22,It is Good application,CBE,Google Play,Positive,0.9998681545257568,"['good', 'application']","['good application', 'application', 'good', 'access app', 'access account']",Other/General Feedback
5b5d96ec-32b7-4537-a04b-86250d90e656,A Google user,3,2025-02-22,Guys after the last update it's crushing a lot like alot look in to it,CBE,Google Play,Positive,0.9512681365013123,"['guy', 'last', 'update', 'crush', 'lot', 'like', 'alot', 'look']","['alot', 'crush', 'guy', 'last update', 'look']","User Interface & Experience, Feature Requests"
c5eae2fc-c358-45aa-9463-233695d78d3e,A Google user,5,2025-02-22,The best app,CBE,Google Play,Positive,0.9998469352722168,"['good', 'app']","['good app', 'good', 'app', 'access app', 'access account']",Other/General Feedback
740fb067-e350-45c7-875f-46fcd30507d6,A Google user,5,2025-02-22,This is agood app,CBE,Google Play,Negative,0.9740092754364014,"['agood', 'app']","['app', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
014172c7-1372-4b50-9cfa-536ee7aa5967,A Google user,3,2025-02-22,It have a bug it keeps shut down when I open the app. Without any notification. Please fix the bug.,CBE,Google Play,Negative,0.9995484948158264,"['bug', 'keep', 'shut', 'open', 'app', 'without', 'notification', 'please', 'fix', 'bug']","['bug', 'notification', 'open app', 'fix bug', 'without']",User Interface & Experience
ec0b4d76-e531-4ab6-9313-ada4794ba81c,A Google user,5,2025-02-22,Very best and fast money transferring app,CBE,Google Play,Positive,0.9991329312324524,"['good', 'fast', 'money', 'transfer', 'app']","['good fast', 'money transfer', 'money', 'transfer', 'fast']",Transaction Performance
5a8ace99-795e-46e3-8301-a9519d73a1e3,A Google user,1,2025-02-22,Why is it so hard to use this app why don't you make it simple like other apps sometimes it doesn't function right,CBE,Google Play,Negative,0.9993847608566284,"['hard', 'use', 'app', 'not', 'make', 'simple', 'like', 'app', 'sometimes', 'not', 'function', 'right']","['make simple', 'app sometimes', 'sometimes not', 'not', 'not make']",Other/General Feedback
0ccbc3ee-cf6d-4666-995f-9924a4d07163,A Google user,5,2025-02-22,Sweet,CBE,Google Play,Positive,0.9998382329940796,['sweet'],"['sweet', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
837d8d5c-1016-4af8-8c85-e09b5a890db1,A Google user,5,2025-02-22,Very best app,CBE,Google Play,Positive,0.9998177886009216,"['good', 'app']","['good app', 'good', 'app', 'access app', 'access account']",Other/General Feedback
900c1b34-82ab-4f2b-b0b3-8039caaa80d2,A Google user,1,2025-02-22,couldnt update the app,CBE,Google Play,Negative,0.9958498477935791,"['could', 'not', 'update', 'app']","['not update', 'could not', 'update app', 'could', 'update']","User Interface & Experience, Feature Requests"
74dd155c-0735-475a-8c88-be5c401156cf,A Google user,5,2025-02-22,ምርጥ አፕ ነው ሌላ ማለት አይቻልም ፡ግ,CBE,Google Play,Negative,0.9239576458930969,"['ምርጥ', 'አፕ', 'ነው', 'ሌላ', 'ማለት', 'አይቻልም']","['ምርጥ አፕ', 'ሌላ', 'አፕ ነው', 'ምርጥ', 'አፕ']",Other/General Feedback
5609bfae-d0a0-4436-ab7b-b9091f75a8c2,A Google user,1,2025-02-21,"Too much commission and service charges, not fair at all this is stealing",CBE,Google Play,Negative,0.9996604919433594,"['much', 'commission', 'service', 'charge', 'fair', 'steal']","['steal', 'service charge', 'commission', 'fair', 'charge']",Other/General Feedback
31240ec9-6d90-4ff1-b823-b052d3319570,A Google user,4,2025-02-21,Very god,CBE,Google Play,Positive,0.9914793372154236,['god'],"['god', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
7f353d83-5d1f-4425-9c9f-61540dd869bc,A Google user,5,2025-02-21,Not work some tumes,CBE,Google Play,Negative,0.9993159770965576,"['work', 'tume']","['work', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
cac1d4f1-c064-49e3-9a5f-71792a39dbf0,A Google user,5,2025-02-21,It is easy and user friendly,CBE,Google Play,Positive,0.9986781477928162,"['easy', 'user', 'friendly']","['easy user', 'user friendly', 'friendly', 'user', 'easy']",User Interface & Experience
5a8264e5-3245-42fe-87a7-1f623a0c887e,A Google user,2,2025-02-21,When I open the app it turns off keep says (app has a bug ) the app needs update,CBE,Google Play,Negative,0.9987732768058777,"['open', 'app', 'turn', 'keep', 'say', 'app', 'bug', 'app', 'need', 'update']","['bug app', 'say app', 'app bug', 'keep say', 'need update']","User Interface & Experience, Feature Requests"
764b9487-9657-483d-a3e7-1f9da24edbf6,A Google user,5,2025-02-21,Solve unwanted time and the time to losses cbe office,CBE,Google Play,Negative,0.9968206882476807,"['solve', 'unwanted', 'time', 'time', 'loss', 'cbe', 'office']","['time', 'office', 'solve', 'cbe', 'account']",Other/General Feedback
09e96da9-843c-4858-bde5-e6abe48489c9,A Google user,5,2025-02-21,Nice,CBE,Google Play,Positive,0.9998552799224854,['nice'],"['nice', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
01860374-334f-457b-8194-6bf6cf96a0bf,A Google user,5,2025-02-21,I faced a big problem with this due to Developer mode problem How can you help me pls?,CBE,Google Play,Negative,0.9996224641799927,"['face', 'big', 'problem', 'due', 'developer', 'mode', 'problem', 'help', 'pls']","['problem', 'big problem', 'due', 'developer mode', 'face']",Customer Support
e5e20443-5602-4d7d-a034-56a5d9410e36,A Google user,3,2025-02-20,utilizes too much power & Crashes often,CBE,Google Play,Negative,0.9769358038902283,"['utilize', 'much', 'power', 'crash', 'often']","['often', 'crash', 'much', 'account', 'accessible']",User Interface & Experience
f2918e1e-26c4-4da6-a069-5cbbdc882818,A Google user,5,2025-02-20,Very good,CBE,Google Play,Positive,0.9998520612716675,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
d3d315b5-29d7-46c7-9acf-3f0ebd6b33ca,A Google user,5,2025-02-20,Most effective so far.,CBE,Google Play,Positive,0.9996976852416992,"['effective', 'far']","['effective', 'far', 'accessible', 'access app', 'access account']",Other/General Feedback
f5e627b5-b3d8-44cf-b787-76298c1540e6,A Google user,1,2025-02-20,Not working normally,CBE,Google Play,Negative,0.9995996356010437,"['work', 'normally']","['work', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
182d16a9-2ead-45a1-ba0e-8b25b6424210,A Google user,5,2025-02-19,Good,CBE,Google Play,Positive,0.9998161196708679,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
60cb4875-cb33-4b81-83c6-d01c280d22c4,A Google user,3,2025-02-19,Wow,CBE,Google Play,Positive,0.999592125415802,['wow'],"['wow', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
d0264aed-7cc3-48ce-9c45-26423c8cc2e8,A Google user,5,2025-02-19,this is the simplest bookeeping system or method. I like it .,CBE,Google Play,Positive,0.9957931041717529,"['simple', 'bookeeping', 'system', 'method', 'like']","['method', 'system', 'simple', 'like', 'account']",Other/General Feedback
8e2a4606-618d-4015-8e95-ca95f9b1c738,A Google user,5,2025-02-19,These days the App is Crashing immediately after Login please check,CBE,Google Play,Negative,0.993334174156189,"['day', 'app', 'crash', 'immediately', 'login', 'please', 'check']","['please check', 'immediately', 'app crash', 'login', 'check']","Account Access Issues, User Interface & Experience"
9f97c058-82f5-435c-b621-41b0cd39a557,A Google user,5,2025-02-19,I gave it 5🌟 BC this app deserves. Thank you for your services. Appreciated.,CBE,Google Play,Positive,0.9996128678321838,"['give', 'bc', 'app', 'deserve', 'thank', 'service', 'appreciate']","['thank service', 'bc', 'deserve', 'appreciate', 'give']",Other/General Feedback
1ddb5630-6d4c-4011-b8aa-f099c8631ed9,A Google user,5,2025-02-18,fantastic and best,CBE,Google Play,Positive,0.9998780488967896,"['fantastic', 'good']","['fantastic', 'good', 'accessible', 'access app', 'access account']",Other/General Feedback
7b6b3e2a-4a84-4854-acb1-ee4446e79c4b,A Google user,1,2025-02-18,"It lags before showing the transaction and you have to use the one in the sms message , why doesn't it work on the app it just says loading",CBE,Google Play,Negative,0.9993646740913391,"['lag', 'show', 'transaction', 'use', 'one', 'sms', 'message', 'not', 'work', 'app', 'say', 'load']","['use one', 'work app', 'app say', 'lag', 'show transaction']",Transaction Performance
e5f2c3f8-dc22-417a-b680-a12d9b27e341,A Google user,5,2025-02-18,♡,CBE,Google Play,Negative,0.6970565915107727,[],[],Other/General Feedback
43915708-7014-4ce0-9341-3e62433c93e6,A Google user,5,2025-02-18,Very amazing application,CBE,Google Play,Positive,0.9998730421066284,"['amazing', 'application']","['amazing application', 'amazing', 'application', 'access app', 'access account']",Other/General Feedback
f6927879-3f55-41ed-97d6-8151e9db57b6,A Google user,5,2025-02-18,Easy and fantastic to use,CBE,Google Play,Positive,0.9998811483383179,"['easy', 'fantastic', 'use']","['fantastic', 'easy', 'use', 'accessible', 'access app']",User Interface & Experience
574e5231-2313-4c7f-8742-23043ccf6de2,A Google user,3,2025-02-17,ዋውነው,CBE,Google Play,Negative,0.6970565915107727,['ዋውነው'],"['account another', 'account balance', 'account bank', 'account cbe', 'account number']",Other/General Feedback
586e3333-76bf-4676-a3e8-d2aee79150b6,A Google user,5,2025-02-17,Good,CBE,Google Play,Positive,0.9998161196708679,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
99d1371c-f91a-459e-a37e-4326b3845735,A Google user,5,2025-02-17,Good app,CBE,Google Play,Positive,0.9998493194580078,"['good', 'app']","['good app', 'good', 'app', 'access app', 'access account']",Other/General Feedback
04bbba46-ddef-4898-a795-2cc23b21be90,A Google user,5,2025-02-17,The way its menu arranged to use is easy to use.,CBE,Google Play,Positive,0.9718009233474731,"['way', 'menu', 'arrange', 'use', 'easy', 'use']","['menu', 'use', 'way', 'easy use', 'easy']",User Interface & Experience
cbb21558-02b1-4ef6-a2c4-c499af286aa9,A Google user,3,2025-02-17,Nice app,CBE,Google Play,Positive,0.9998061060905457,"['nice', 'app']","['nice app', 'nice', 'app', 'account', 'accessible']",Other/General Feedback
8a22c406-32e1-40b7-ba4e-e968c9b6a090,A Google user,5,2025-02-17,Beya,CBE,Google Play,Positive,0.5640395879745483,['beya'],"['account another', 'account balance', 'account bank', 'account cbe', 'account number']",Other/General Feedback
85c58410-cdc3-479f-87b5-25eee5c5e2e1,A Google user,5,2025-02-17,👍👍👍,CBE,Google Play,Negative,0.6970565915107727,[],[],Other/General Feedback
6ebbe8ff-2886-498f-8291-167c9a0e32ca,A Google user,2,2025-02-17,"Its not bad, but there are plenty of errors .",CBE,Google Play,Negative,0.9978809952735901,"['bad', 'plenty', 'error']","['error', 'bad', 'accessible', 'access app', 'access account']",Other/General Feedback
5c5b1f07-c05e-4328-9cd7-53248465fdce,A Google user,5,2025-02-16,Waw fantastic Aplication,CBE,Google Play,Positive,0.9994812607765198,"['waw', 'fantastic', 'aplication']","['aplication', 'waw', 'fantastic', 'accessible', 'access app']",Other/General Feedback
ab21c795-e564-414b-aa77-30e3856a44c8,A Google user,5,2025-02-16,I am satisfied by this Ap Thank you,CBE,Google Play,Positive,0.9998270869255066,"['satisfied', 'ap', 'thank']","['ap', 'satisfied', 'thank', 'account', 'accessible']",Other/General Feedback
7c0779ca-b373-4515-8bec-f9f041af81ca,A Google user,5,2025-02-16,Best of the best application for ever,CBE,Google Play,Positive,0.9998230338096619,"['good', 'good', 'application', 'ever']","['application ever', 'good good', 'good application', 'ever', 'good']",Other/General Feedback
b5780993-64c6-4635-a240-2139f9f08a33,A Google user,5,2025-02-15,This app is better,CBE,Google Play,Positive,0.9131498336791992,"['app', 'well']","['app well', 'well', 'app', 'accessible', 'access app']",Other/General Feedback
e0c5c9a5-c4ef-4be0-ae03-ce7915e2cb9c,A Google user,5,2025-02-15,Nice app,CBE,Google Play,Positive,0.9998061060905457,"['nice', 'app']","['nice app', 'nice', 'app', 'account', 'accessible']",Other/General Feedback
c55fa126-6810-4210-9182-d97108bde183,A Google user,1,2025-02-15,"It's very good in reminding the account numbers you have been used, but Need to show recipient history whenever you want to present it.or it has to have a search on options for a spesfic time you want to look for receipts with out going for account details at bank. if you lost your receipt without downloading it and need to look sometime a while you can't get in simple search on the app.",CBE,Google Play,Negative,0.9966446161270142,"['good', 'remind', 'account', 'number', 'use', 'need', 'show', 'recipient', 'history', 'whenever', 'want', 'present', 'itor', 'search', 'option', 'spesfic', 'time', 'want', 'look', 'receipt', 'go', 'account', 'detail', 'bank', 'lose', 'receipt', 'without', 'download', 'need', 'look', 'sometime', 'can', 'not', 'get', 'simple', 'search', 'app']","['search', 'receipt', 'look', 'want', 'account']",Feature Requests
81751d92-20bd-4ebc-9adb-feedc5da23cb,A Google user,5,2025-02-15,CBE NOOR,CBE,Google Play,Positive,0.9799768924713135,"['cbe', 'noor']","['cbe noor', 'noor', 'cbe', 'accessible', 'access app']",Other/General Feedback
ab0c8a25-dfd9-4cef-9a15-4e9bb6745521,A Google user,5,2025-02-15,It is good app,CBE,Google Play,Positive,0.9998652935028076,"['good', 'app']","['good app', 'good', 'app', 'access app', 'access account']",Other/General Feedback
45d723a2-914e-4a61-b41d-51dc3d6a8909,A Google user,5,2025-02-15,Very good,CBE,Google Play,Positive,0.9998520612716675,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
f3503553-54ec-42d7-8c7f-1ba2e4bfaaba,A Google user,5,2025-02-15,Amazing App,CBE,Google Play,Positive,0.9998670816421509,"['amazing', 'app']","['amazing app', 'amazing', 'app', 'access app', 'access account']",Other/General Feedback
918dba5a-0cb4-4ace-a8c3-f9884ae1b031,A Google user,4,2025-02-15,ያስቸግራል,CBE,Google Play,Negative,0.6970565915107727,['ያስቸግራል'],"['account another', 'account balance', 'account bank', 'account cbe', 'account number']",Other/General Feedback
363ab94a-cdf5-461c-a44f-066b1b441035,A Google user,1,2025-02-15,"It crashes a lot; it doesn't work at all sometimes. By far, it is the worst mobile banking app I have ever used.",CBE,Google Play,Negative,0.9997912049293518,"['crash', 'lot', 'not', 'work', 'sometimes', 'far', 'bad', 'mobile', 'banking', 'app', 'ever', 'use']","['work sometimes', 'ever use', 'bad mobile', 'far', 'lot']",User Interface & Experience
12c8569b-a941-4a4a-a783-fab97bd9aa93,A Google user,2,2025-02-14,Very buggy!,CBE,Google Play,Negative,0.9886261820793152,['buggy'],"['account another', 'account balance', 'account bank', 'account cbe', 'account number']",Other/General Feedback
6578e169-cf2a-437a-b77e-e54f95f55593,A Google user,5,2025-02-14,Good app,CBE,Google Play,Positive,0.9998493194580078,"['good', 'app']","['good app', 'good', 'app', 'access app', 'access account']",Other/General Feedback
cd45e64d-6460-4b7c-89c6-98f9de232d4b,A Google user,5,2025-02-14,WOW good,CBE,Google Play,Positive,0.9998598098754883,"['wow', 'good']","['wow good', 'wow', 'good', 'account', 'accessible']",Other/General Feedback
691205b3-8e16-4952-a3cf-808718acb9d5,A Google user,3,2025-02-14,Very good 😊,CBE,Google Play,Positive,0.999870777130127,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
052679ce-d81f-4f74-bdf7-24f4a87da841,A Google user,5,2025-02-14,Very sad.,CBE,Google Play,Negative,0.9996789693832397,['sad'],"['sad', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
e1741970-4e9a-4533-9a3c-6a1abaf72ba9,A Google user,5,2025-02-14,Excellent arrangements,CBE,Google Play,Positive,0.9998513460159302,"['excellent', 'arrangement']","['excellent', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
aef46c0b-b5b4-4036-abb4-7ce702312b2c,A Google user,5,2025-02-14,So good,CBE,Google Play,Positive,0.999841570854187,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
a53422c5-e71a-492d-9a6a-af07df5e33fd,A Google user,5,2025-02-14,Great,CBE,Google Play,Positive,0.9998630285263062,['great'],"['great', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
05061efd-53c5-491c-9596-4aa92cb658ee,A Google user,5,2025-02-13,a good apps to save my money &withdraw my money to service,CBE,Google Play,Positive,0.9948310256004333,"['good', 'app', 'save', 'money', 'withdraw', 'money', 'service']","['money', 'save money', 'withdraw money', 'withdraw', 'save']",Other/General Feedback
2f5c6bed-6807-43ed-8a54-1c6b32f65f64,A Google user,5,2025-02-13,It's easy and good,CBE,Google Play,Positive,0.9998728036880493,"['easy', 'good']","['easy', 'good', 'accessible', 'access app', 'access account']",User Interface & Experience
e44bcc1a-b7ef-48fb-8772-69f4d85a6563,A Google user,5,2025-02-13,It is best app,CBE,Google Play,Positive,0.9997313618659973,"['good', 'app']","['good app', 'good', 'app', 'access app', 'access account']",Other/General Feedback
0596cac2-5cc4-4b94-98e9-8f094d813d00,A Google user,1,2025-02-13,አለሚቱ ምስጋነዉ,CBE,Google Play,Negative,0.7850590348243713,"['አለሚቱ', 'ምስጋነዉ']","['account another', 'account balance', 'account bank', 'account cbe', 'account number']",Other/General Feedback
b99fafb5-3b2b-4742-89a6-18989bbed019,A Google user,3,2025-02-13,It is not functioning most of the time,CBE,Google Play,Negative,0.9997466206550598,"['function', 'time']","['function', 'time', 'account', 'accessible', 'access app']",Other/General Feedback
1def3a73-e630-4b72-9665-790748e25d1d,A Google user,5,2025-02-13,Best!,CBE,Google Play,Positive,0.9998348951339722,['well'],"['well', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
5cec3ba9-ab48-49cb-af6b-156f7f8a419f,A Google user,3,2025-02-13,It sends unwanted welcome notification every time you login. There is no way that you can disable this.,CBE,Google Play,Negative,0.9949735403060913,"['send', 'unwanted', 'welcome', 'notification', 'every', 'time', 'login', 'way', 'disable']","['time login', 'notification', 'disable', 'every time', 'login']",Account Access Issues
fd7c8e4c-e446-421a-9f7d-93703f0832dc,A Google user,1,2025-02-13,This app now not open what's problem? Please solve it,CBE,Google Play,Negative,0.9984076619148254,"['app', 'open', 'problem', 'please', 'solve']","['please solve', 'app open', 'solve', 'open', 'problem']",Other/General Feedback
acf4f134-9b10-4ec3-a1a0-0b964de2d335,A Google user,5,2025-02-13,nice thanks,CBE,Google Play,Positive,0.999849796295166,"['nice', 'thank']","['thank', 'nice', 'account account', 'account', 'accessible']",Other/General Feedback
4b681c5b-7348-4359-a314-3cacb83cf7c1,A Google user,1,2025-02-12,በቅርቡ ችግር ተፈጥሯል ፣ Developer Option ካልተዘጋ አይሰራም፣ Developer Option ከተዘጋ ደግሞ ስልካችን ፍጥነት ለመታዘዝ ይዘገያል ፣ ከዚህ አማራጭ ሌላ ብትጠቀሙ ባይ ነኝ :: Android ላይ,CBE,Google Play,Negative,0.9661839604377747,"['በቅርቡ', 'ችግር', 'ተፈጥሯል', 'developer', 'option', 'ካልተዘጋ', 'developer', 'option', 'ከተዘጋ', 'ደግሞ', 'ስልካችን', 'ፍጥነት', 'ለመታዘዝ', 'ይዘገያል', 'ከዚህ', 'አማራጭ', 'ሌላ', 'ብትጠቀሙ', 'ባይ', 'ነኝ', 'android', 'ላይ']","['developer option', 'developer', 'option', 'ከዚህ', 'አማራጭ']",Other/General Feedback
08d05f65-1c5a-49fc-8c13-8dee292e7ba9,A Google user,4,2025-02-12,Good,CBE,Google Play,Positive,0.9998161196708679,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
6913703e-76f6-4be0-b075-a5a5bba44b29,A Google user,5,2025-02-12,Smart,CBE,Google Play,Positive,0.9998456239700317,['smart'],"['smart', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
ecdd3186-b4e8-4078-afc0-4dd96334fdea,A Google user,5,2025-02-12,Ok,CBE,Google Play,Positive,0.9997851252555847,['ok'],"['ok', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
d7d71a94-c30b-4d88-9f01-863f0cd00ce2,A Google user,5,2025-02-11,Very nice i'm happy,CBE,Google Play,Positive,0.9998593330383301,"['nice', 'happy']","['happy', 'nice', 'account', 'accessible', 'access app']",Other/General Feedback
1f62cd14-e5f7-46ef-a428-e62530617fb5,A Google user,5,2025-02-11,Good,CBE,Google Play,Positive,0.9998161196708679,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
0a1ab240-3715-4978-823d-b035231affd1,A Google user,1,2025-02-11,It used to be better in the previous. But after the recent update it keeps crashing as soon as it logs in.. it needs to be fixed.,CBE,Google Play,Negative,0.9991856217384338,"['use', 'well', 'previous', 'recent', 'update', 'keep', 'crash', 'soon', 'log', 'need', 'fix']","['use well', 'need fix', 'keep crash', 'well previous', 'recent update']","User Interface & Experience, Feature Requests"
5b9cb28a-4767-483b-8fa4-019381fd8901,A Google user,5,2025-02-11,❤️,CBE,Google Play,Negative,0.6970565915107727,[],[],Other/General Feedback
bca5b5fe-03d7-4e89-9252-99e6470d4e0b,A Google user,1,2025-02-11,Can't even load our transaction history!!,CBE,Google Play,Negative,0.9994427561759949,"['can', 'not', 'even', 'load', 'transaction', 'history']","['load transaction', 'even load', 'transaction history', 'load', 'not even']",Transaction Performance
d94f4afc-615d-457a-b0ed-bbc5da2d787d,A Google user,5,2025-02-11,Good,CBE,Google Play,Positive,0.9998161196708679,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
59be8218-24d0-42be-8305-35850afc7a3a,A Google user,5,2025-02-11,I am happy of this app,CBE,Google Play,Positive,0.9998650550842285,"['happy', 'app']","['happy app', 'happy', 'app', 'access app', 'access account']",Other/General Feedback
7beaedd4-3e2b-4b50-9e5f-f9ccdfadfb54,A Google user,4,2025-02-11,"Great app, but try to include an access to water bill payment for places other than Adis Ababa & try top the app not to be inactive while developer option setting in Samsung phones is activated",CBE,Google Play,Positive,0.6683245301246643,"['great', 'app', 'try', 'include', 'access', 'water', 'bill', 'payment', 'place', 'adis', 'ababa', 'try', 'top', 'app', 'inactive', 'developer', 'option', 'set', 'samsung', 'phone', 'activate']","['try', 'water bill', 'ababa', 'inactive', 'water']","Account Access Issues, Transaction Performance"
a6f252a0-b388-4583-9500-a27110d14316,A Google user,1,2025-02-11,CBE,CBE,Google Play,Positive,0.9966009855270386,['cbe'],"['cbe', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
2d576156-0836-4d76-bbf7-23ff0b05239c,A Google user,5,2025-02-10,Very good app,CBE,Google Play,Positive,0.9998675584793091,"['good', 'app']","['good app', 'good', 'app', 'access app', 'access account']",Other/General Feedback
a14dc805-5ff4-48c2-8179-833b6ebad03d,A Google user,5,2025-02-10,Nice,CBE,Google Play,Positive,0.9998552799224854,['nice'],"['nice', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
59d44b10-b041-4fc4-a465-e4820b8ba7fa,A Google user,5,2025-02-10,👍 good,CBE,Google Play,Positive,0.9998576641082764,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
9fe63693-8e5e-4c86-9d29-ff31afd057bf,A Google user,3,2025-02-10,this app is very useful but sometimes when you want to see specific transactions it didn't work so that way i gave you 3,CBE,Google Play,Negative,0.9931367635726929,"['app', 'useful', 'sometimes', 'want', 'see', 'specific', 'transaction', 'not', 'work', 'way', 'give']","['specific', 'app useful', 'transaction not', 'way', 'useful']","Transaction Performance, Feature Requests"
0fd4bbac-b83a-4469-9d89-cacd7fcf805e,A Google user,1,2025-02-10,It is stop working !,CBE,Google Play,Negative,0.9996010661125183,"['stop', 'work']","['stop work', 'stop', 'work', 'account account', 'account']",Other/General Feedback
3457fb0a-b95d-407b-9e24-da4df548d5ed,A Google user,2,2025-02-10,It's not bad 👍,CBE,Google Play,Positive,0.9996799230575562,['bad'],"['bad', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
6c3e4293-290b-4d9e-8f7f-04bd8581f225,A Google user,5,2025-02-10,Good,CBE,Google Play,Positive,0.9998161196708679,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
87593ee3-aee9-4417-8728-71470df245d8,A Google user,1,2025-02-10,It shut down without warning,CBE,Google Play,Negative,0.9854583740234375,"['shut', 'without', 'warn']","['without', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
7bd04179-a5c3-44b7-807c-e19a6126858c,A Google user,5,2025-02-10,"Best app of the bank.But,when it needs apdate,customer must be notified in my point of view.Otherwise,customers saying ""Mobile banking is not working today"" is bad moto.",CBE,Google Play,Negative,0.997967541217804,"['good', 'app', 'bankbutwhen', 'need', 'apdatecustomer', 'must', 'notify', 'point', 'viewotherwisecustomer', 'say', 'mobile', 'banking', 'work', 'today', 'bad', 'moto']","['notify', 'today', 'point', 'must', 'say']",Feature Requests
5b485192-40ab-4904-b329-bf6959d3a669,A Google user,3,2025-02-09,I use this app all the time on my business but sometimes it is difficult to use in rural areas. because there is not enough network. so what if you prepared it for the public to use offline?,CBE,Google Play,Negative,0.999372661113739,"['use', 'app', 'time', 'business', 'sometimes', 'difficult', 'use', 'rural', 'area', 'enough', 'network', 'prepare', 'public', 'use', 'offline']","['use', 'offline', 'difficult use', 'area', 'app time']",User Interface & Experience
e3e0c806-8d81-4024-8a23-6908aea6fd98,A Google user,5,2025-02-09,So good 👍 👏,CBE,Google Play,Positive,0.9998732805252075,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
4e74ea0e-2d2b-4451-bd39-a246c2e00d45,A Google user,5,2025-02-09,This app is very interesting and simple to use.,CBE,Google Play,Positive,0.9996544122695923,"['app', 'interesting', 'simple', 'use']","['simple use', 'interesting', 'simple', 'use', 'app']",Other/General Feedback
372f2c5a-61f8-493e-906a-44a47462272f,A Google user,2,2025-02-08,"Add customer service please other than calling 951. Why would you have a mobile app but not an online text-based customer service? Why? Disappointing And I will never use the top-up feature again, I have been trying to recharge my safaricom balance but your app would say time out and then credit my account but never recharge my balance, why? Where is my money? Do you expect me to call 951 at midnight?",CBE,Google Play,Negative,0.9992187023162842,"['add', 'customer', 'service', 'please', 'call', 'would', 'mobile', 'app', 'online', 'textbase', 'customer', 'service', 'disappointing', 'never', 'use', 'topup', 'feature', 'try', 'recharge', 'safaricom', 'balance', 'app', 'would', 'say', 'time', 'credit', 'account', 'never', 'recharge', 'balance', 'money', 'expect', 'call', 'midnight']","['recharge', 'call', 'customer service', 'never', 'would']","Customer Support, Feature Requests"
0c50b664-e1f3-49c2-86d7-38e584aa9492,A Google user,5,2025-02-08,Nice,CBE,Google Play,Positive,0.9998552799224854,['nice'],"['nice', 'account account', 'account', 'accessible', 'access app']",Other/General Feedback
af172eac-645b-45b5-9926-65c7498e3161,A Google user,5,2025-02-08,Good,CBE,Google Play,Positive,0.9998161196708679,['good'],"['good', 'account', 'accessible', 'access app', 'access account']",Other/General Feedback
